미상원료,기존단가,기존원산지,추정공급사,신뢰도,단서종류,근거품목,근거출처,카탈로그원산지
감초(원물)(우즈베키스탄),14000,,조은푸드텍,보통,거래처 카탈로그,감초엑스(55),조은푸드텍 제품리스트_230914.pdf,중국산
상어연골,48000,호주,대덕약업,보통,거래처 카탈로그,상어연골추출분말,취급 품목 리스트(대덕약업).pdf,일본
상어연골,35000,중국,대덕약업,보통,거래처 카탈로그,상어연골추출분말,취급 품목 리스트(대덕약업).pdf,일본
홍국,170000,미국,대덕약업,보통,거래처 카탈로그,홍국분말(자연유래),취급 품목 리스트(대덕약업).pdf,일본
홍국,270000,인도,대덕약업,보통,거래처 카탈로그,홍국분말(자연유래),취급 품목 리스트(대덕약업).pdf,일본
글루타민,16000,중국,대덕약업,보통,거래처 카탈로그,글루타민펩타이드(밀유래),취급 품목 리스트(대덕약업).pdf,일본
칼슘(구연산),17000,미국,대덕약업,보통,거래처 카탈로그,어골칼슘(칼슘 영양소),취급 품목 리스트(대덕약업).pdf,일본
칼슘(밀크칼슘),20000,뉴질랜드,대덕약업,보통,거래처 카탈로그,어골칼슘(칼슘 영양소),취급 품목 리스트(대덕약업).pdf,일본
칼슘(밀크칼슘),17000,독일,대덕약업,보통,거래처 카탈로그,어골칼슘(칼슘 영양소),취급 품목 리스트(대덕약업).pdf,일본
칼슘(산호),20000,미국,대덕약업,보통,거래처 카탈로그,어골칼슘(칼슘 영양소),취급 품목 리스트(대덕약업).pdf,일본
칼슘(산호),24000,미국,대덕약업,보통,거래처 카탈로그,어골칼슘(칼슘 영양소),취급 품목 리스트(대덕약업).pdf,일본
칼슘(어골),38000,미국,대덕약업,보통,거래처 카탈로그,어골칼슘(칼슘 영양소),취급 품목 리스트(대덕약업).pdf,일본
칼슘(탄산),2500,일본,대덕약업,보통,거래처 카탈로그,어골칼슘(칼슘 영양소),취급 품목 리스트(대덕약업).pdf,일본
칼슘(해조),9500,프랑스,대덕약업,보통,거래처 카탈로그,어골칼슘(칼슘 영양소),취급 품목 리스트(대덕약업).pdf,일본
토코페롤(DA),93000,프랑스,대덕약업,보통,거래처 카탈로그,천연토코페롤분말(V-E 70%),취급 품목 리스트(대덕약업).pdf,일본
토코페롤(포도씨유),6500,스페인,대덕약업,보통,거래처 카탈로그,천연토코페롤분말(V-E 70%),취급 품목 리스트(대덕약업).pdf,일본
홍경천추출물,380000,이탈리아,향림산업,보통,거래처 카탈로그,홍경천,향림산업 전제품리스트.pdf,중국
칼슘(구연산),17000,미국,향림산업,보통,거래처 카탈로그,해조칼슘,향림산업 전제품리스트.pdf,영국(원물: 아이슬랜드)
칼슘(밀크칼슘),20000,뉴질랜드,향림산업,보통,거래처 카탈로그,해조칼슘,향림산업 전제품리스트.pdf,영국(원물: 아이슬랜드)
칼슘(밀크칼슘),17000,독일,향림산업,보통,거래처 카탈로그,해조칼슘,향림산업 전제품리스트.pdf,영국(원물: 아이슬랜드)
칼슘(산호),20000,미국,향림산업,보통,거래처 카탈로그,해조칼슘,향림산업 전제품리스트.pdf,영국(원물: 아이슬랜드)
칼슘(산호),24000,미국,향림산업,보통,거래처 카탈로그,해조칼슘,향림산업 전제품리스트.pdf,영국(원물: 아이슬랜드)
칼슘(어골),38000,미국,향림산업,보통,거래처 카탈로그,해조칼슘,향림산업 전제품리스트.pdf,영국(원물: 아이슬랜드)
칼슘(탄산),2500,일본,향림산업,보통,거래처 카탈로그,해조칼슘,향림산업 전제품리스트.pdf,영국(원물: 아이슬랜드)
칼슘(해조),9500,프랑스,향림산업,보통,거래처 카탈로그,해조칼슘,향림산업 전제품리스트.pdf,영국(원물: 아이슬랜드)
효소분말(15곡),60000,,향림산업,보통,거래처 카탈로그,과채발효효소분말,향림산업 전제품리스트.pdf,국내산
효소분말(6곡),55000,,향림산업,보통,거래처 카탈로그,과채발효효소분말,향림산업 전제품리스트.pdf,국내산
효소분말(현미),60000,,향림산업,보통,거래처 카탈로그,과채발효효소분말,향림산업 전제품리스트.pdf,국내산
효소분말(현미),52000,,향림산업,보통,거래처 카탈로그,과채발효효소분말,향림산업 전제품리스트.pdf,국내산
비타민E 혼합제재,70000,,향림산업,보통,거래처 카탈로그,비타민 E,향림산업 전제품리스트.pdf,국내산
홍경천,330000,독일,지큐바이오,보통,거래처 카탈로그,홍경천 추출물,지큐바이오_취급원료 리스트_ver0011.pdf,스페인
밀크씨슬,98000,미국,지큐바이오,보통,거래처 카탈로그,밀크씨슬추출분말,지큐바이오_취급원료 리스트_ver0011.pdf,폴란드
밀크씨슬,72000,중국,지큐바이오,보통,거래처 카탈로그,밀크씨슬추출분말,지큐바이오_취급원료 리스트_ver0011.pdf,폴란드
밀크씨슬(유기농),390000,미국,지큐바이오,보통,거래처 카탈로그,밀크씨슬추출분말,지큐바이오_취급원료 리스트_ver0011.pdf,폴란드
밀크씨슬(유기농),450000,스페인,지큐바이오,보통,거래처 카탈로그,밀크씨슬추출분말,지큐바이오_취급원료 리스트_ver0011.pdf,폴란드
홍국,170000,미국,지큐바이오,보통,거래처 카탈로그,홍국분말,지큐바이오_취급원료 리스트_ver0011.pdf,중국
홍국,270000,인도,지큐바이오,보통,거래처 카탈로그,홍국분말,지큐바이오_취급원료 리스트_ver0011.pdf,중국
콜라겐(당근),70000,,지큐바이오,보통,거래처 카탈로그,저분자콜라겐,지큐바이오_취급원료 리스트_ver0011.pdf,인도
콜라겐(비변성2형),7700000,일본,지큐바이오,보통,거래처 카탈로그,저분자콜라겐,지큐바이오_취급원료 리스트_ver0011.pdf,인도
